AP #,RMP,Rin,Duration_of_Spiking,Mean_AP_Half-Height_Width,Mean_AP_Amplitude,Mean_Inst_Freq,Max_Freq,Freq_Adapt,Peak_Adapt,Mean_ISI,Mean_AHP_Amplitude
20,-63.474262388458136,99.61233564688877,487.7499999999035,0.32459183237480266,76.77175793249329,42.29962246062088,57.80346820809248,0.36242138364771653,0.8338048090523329,27.567500000000717,-19.265150619858012
40,-64.17560928414964,99.61233564688877,487.099999999907,0.3350000330105962,75.51645514471754,81.09237249164609,100.0,1.3980099502484384,0.8290752069089589,12.428750000000056,-17.221380285033852
53,-65.59714986676632,99.61233564688877,489.8499999999058,0.34736270421236143,72.8017877459489,108.16590119406953,144.92753623188406,1.6594202898546953,0.7996396396396378,9.372641509433992,-16.400949827896092
65,-66.84147071026823,99.61233564688877,497.7999999998992,0.35179143597073237,69.95551453783153,130.2941684895102,165.28925619830954,1.3719008264459691,0.7752688172042934,7.751538461538483,-16.030692202560772
