AP #,RMP,Rin,Duration_of_Spiking,Mean_AP_Half-Height_Width,Mean_AP_Amplitude,Mean_Inst_Freq,Max_Freq,Freq_Adapt,Peak_Adapt,Mean_ISI,Mean_AHP_Amplitude
25,-61.82119136049735,130.21424440361267,445.84999999990043,0.4291840429094809,71.96194976331144,54.08021295427371,57.30659025787966,1.1225071225068692,1.008501118568233,18.53600000000016,-18.053877108966805
40,-63.89326238757331,130.21424440361267,489.59999999990316,0.440064401395733,69.28053557459737,80.19031113448972,93.02325581395348,1.2282157676345755,0.8553054662379435,12.541250000000069,-17.297885056925708
51,-66.15665219535309,130.21424440361267,494.7499999998995,0.44924261097052354,66.0212608527415,101.89566311322812,119.04761904761904,1.2840236686387614,0.8411138411138397,9.866666666666704,-17.312304323656843
59,-67.87007954532963,130.21424440361267,488.8499999999058,0.4601068679435063,62.836060450247025,119.60137136765553,145.985401459854,1.3741007194241481,0.790362438220766,8.403389830508504,-17.043813000566885
