AP #,RMP,Rin,Duration_of_Spiking,Mean_AP_Half-Height_Width,Mean_AP_Amplitude,Mean_Inst_Freq,Max_Freq,Freq_Adapt,Peak_Adapt,Mean_ISI,Mean_AHP_Amplitude
4,-61.392396354519335,103.04724377264046,338.7499999998696,0.28731673629675925,93.35924153613797,10.979143431915881,13.812154696132596,2.3540372670802103,0.9528576041330249,102.80000000000413,-13.708406065511884
29,-61.39587951664266,103.04724377264046,485.5999999999067,0.3052390985874557,86.45416094571983,58.928166160082256,71.94244604316546,1.5107913669061313,0.8202212661339838,17.224137931034594,-13.421984259414613
43,-62.962392856551546,103.04724377264046,494.0499999999013,0.32091446459089046,78.66738423821508,86.68176157039473,118.34319526624529,1.544378698224501,0.7409582689335401,11.686046511627953,-13.509428300933484
54,-64.62553621320045,103.04724377264046,490.74999999990507,0.34122379940482034,71.42064525180365,109.69542999691801,139.86013986010806,1.4475524475521186,0.6731073804244507,9.2203703703704,-13.50659075643995
64,-65.94940404901541,103.04724377264046,492.399999999904,0.35218649232563537,65.32619517743942,129.64944940473154,170.94017094017093,1.4358974358971095,0.6295103092783493,7.785156250000021,-13.287824985341498
