AP #,RMP,Rin,Duration_of_Spiking,Mean_AP_Half-Height_Width,Mean_AP_Amplitude,Mean_Inst_Freq,Max_Freq,Freq_Adapt,Peak_Adapt,Mean_ISI,Mean_AHP_Amplitude
19,-66.55937894977127,123.34442815210822,477.49999999990155,0.43265287270089126,83.77395784406477,38.421582549751896,44.543429844097986,1.4075723830731768,0.926615168539324,26.313157894737113,-17.45557856633529
40,-67.762245726856,123.34442815210822,488.1999999999042,0.45092021169348695,77.37911214200173,82.21916528924136,120.48192771084337,1.8562874251492785,0.835701906412468,12.413750000000048,-17.945833635193072
55,-69.33043409058845,123.34442815210822,495.29999999989957,0.4605819923433064,71.82194177259893,112.38448369427043,175.43859649122805,1.9913793103443749,0.7798230088495517,9.110909090909114,-18.247026818781954
64,-70.32742823758853,123.34442815210822,487.549999999908,0.4706654984357021,66.70796503711804,131.94316953521107,194.17475728155338,1.8653846153841915,0.7274662881476239,7.699218750000019,-18.254292288190495
71,-70.99693858775765,123.34442815210822,490.449999999906,0.4792680061986979,61.622075852448084,145.00484584387976,206.18556701030926,1.6161616161612486,0.6727143365350391,6.97746478873241,-18.044042980197037
