AP #,RMP,Rin,Duration_of_Spiking,Mean_AP_Half-Height_Width,Mean_AP_Amplitude,Mean_Inst_Freq,Max_Freq,Freq_Adapt,Peak_Adapt,Mean_ISI,Mean_AHP_Amplitude
11,-65.63081673633415,85.87270314386588,385.1499999999123,0.2867644851075511,90.37498767894819,30.220674790697736,45.662100456621005,0.39936356404127754,0.9364559449721555,40.72727272727403,-18.15675402671647
34,-66.02546787920521,85.87270314386588,482.74999999990985,0.28674810233920917,87.41106440339709,69.18995471663904,81.96721311475409,1.183673469387486,0.8369565217391269,14.558823529411846,-16.8365603639936
45,-67.41336377800037,85.87270314386588,485.1999999999091,0.2983067681058968,82.79863385152586,92.33600308664164,124.99999999997158,1.5687499999996435,0.7846009975062304,10.960000000000042,-16.662427053661073
55,-68.47372041559979,85.87270314386588,492.0499999999038,0.30895030649218913,78.05189993192236,111.38531950267271,150.37593984962405,1.4736842105259809,0.7645545191379883,9.067272727272755,-16.53297927635991
